facility_id,facility_name,facility_type,address_city,address_state,ownership_sector_final,is_public_health_facility,bed_count,doctor_count,facility_complexity_tier,specialist_domain_count,has_specialist_evidence,nfhs_district_name_norm,nfhs_state_ut_norm,persona_label,top_need_categories
2cb66ffa-8f3b-40be-9242-9431a9a96a5d,CARE Hospitals - Nagpur,hospital,Nagpur,Maharashtra,private,false,100,null,tertiary,2,true,Nagpur,Maharashtra,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
0ca207d2-92dd-4514-82da-c7591e6e321b,Nishant Dental Care,clinic,Raipur,Chhattisgarh,private,false,null,null,secondary,0,false,Raipur,Chhattisgarh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia
a4afe661-7b2f-4378-86bb-55134115e2af,Neoretina Eyecare Institute,hospital,Hyderabad,Telangana,private,false,null,null,primary,1,true,Hyderabad,Telangana,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension
c2bfd9da-08e1-4654-a408-b14b474e134a,Pain Free Odisha,clinic,Bhubaneswar,Odisha,private,false,50,5,tertiary,1,true,Khordha,Odisha,ncd_rising,cancer_screening|ncd_diabetes|ncd_diabetes|adult_overnutrition_obesity|anaemia
d74c3a09-f55a-4b6a-94f8-8448056c1345,Apollo Hospitals - Kakinada,hospital,Kakinada,Andhra Pradesh,private,false,null,16,tertiary,0,false,East Godavari,Andhra Pradesh,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|family_planning_unmet|ncd_diabetes|ncd_diabetes
9f25a38c-c40a-43df-bf27-180299e144e1,Techno India Dama Healthcare & Medical Research Centre,clinic,Kolkata,West Bengal,private,false,100,100,tertiary,7,true,North Twenty Four Pargana,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|anaemia
a2dc5081-bca8-42aa-9523-1ebeaaa607d2,Vijaya Sree Eye Hospital,hospital,Thrissur,Kerala,private,false,null,null,secondary,0,false,Thrissur,Kerala,ncd_rising,cancer_screening|ncd_diabetes|ncd_diabetes|family_planning_unmet|infant_young_child_feeding
1e737d72-719a-43a4-bb7b-6875c8659cff,Nova IVF Fertility,clinic,Gurugram,Haryana,private,false,20,1,tertiary,0,false,Gurgaon,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
4f1a8380-adab-4682-8475-5be00c9e48b1,Mother and Child Care Clinic,clinic,Delhi,Delhi,private,false,null,6,tertiary,2,true,South West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|ncd_diabetes|anaemia|child_immunization
9441d40b-ebb5-46b6-8bc4-dd34476e4d1e,Prakash Nursing Home,clinic,Sri Ganganagar,Rajasthan,private,false,null,null,secondary,1,true,Ganganagar,Rajasthan,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|child_illness_care
7ffd3ceb-ad59-4e84-bfa1-437b7e2b78c3,Anugraha Nursing Home,clinic,Bangalore,Karnataka,private,false,null,14,tertiary,0,false,Shimoga,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_diabetes
4b1bf131-8c7d-407d-89b3-eb310470f361,Chaitanya Institute for Mental Health,clinic,Pune,Maharashtra,private,false,null,null,secondary,0,false,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
51a53e59-5910-4884-b698-9ecb42d453cd,Nadkarni 21st Century Hospital and Test Tube Baby Centre,hospital,Surat,Gujarat,private,false,40,1,tertiary,0,false,Surat,Gujarat,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|ncd_diabetes
123421c9-86f6-4a45-8a27-00eab19c32f4,Prognosis Laboratories,clinic,Dwarka,New Delhi,private,false,null,12,tertiary,0,false,South West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|ncd_diabetes|anaemia|child_immunization
f33e7a5a-bc0c-4cb7-b42e-13c8aeda1a9a,Gagan Pathology Centre,clinic,New Delhi,Delhi,private,false,null,null,secondary,0,false,North West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|infant_young_child_feeding|child_malnutrition|cancer_screening|ncd_hypertension
9dc22d2a-2b98-473d-b240-acdeac095832,Eye Q Super Speciality Eye Hospitals,hospital,Haldwani,Uttarakhand,private,false,null,70,tertiary,0,false,Nainital,Uttarakhand,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|child_malnutrition|infant_young_child_feeding|ncd_hypertension
abc85ab9-1545-47d4-81d4-dff7698d5847,Smiling 32 Dental and Orthodontic Clinic,clinic,Rajnandgaon,Chhattisgarh,private,false,null,1,secondary,0,false,Rajnandgaon,Chhattisgarh,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_hypertension
b66888c0-3b77-4989-903d-c0dac977a6f0,Janani Hospital,hospital,Tiruvallur,Tamil Nadu,private,false,20,2,secondary,0,false,Thiruvallur,Tamil Nadu,ncd_rising+child_health_nutrition_hotspot,cancer_screening|ncd_hypertension|ncd_diabetes|ncd_diabetes|anaemia
127791ca-bdd9-48d4-8140-ac4a3b6eb401,Fine Mind Hospital,hospital,Ludhiana,Punjab,null,false,null,null,secondary,0,false,Ludhiana,Punjab,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_hypertension
ec348f2c-4a51-4817-8b92-349339e92d11,Shubham Dental Clinic,clinic,Jabalpur,Madhya Pradesh,private,false,null,null,tertiary,0,false,Jabalpur,Madhya Pradesh,ncd_rising,cancer_screening|child_malnutrition|ncd_diabetes|anaemia|female_education
1a7e7a60-8294-4fc3-975f-df65a5c0f8d9,Lord Buddha Koshi Medical College & Hospital Saharsa,hospital,Saharsa,Bihar,private,false,638,null,tertiary,0,false,Saharsa,Bihar,mixed_need_profile,family_planning_unmet|child_immunization|child_malnutrition|infant_young_child_feeding|antenatal_care
51c943ac-55fd-4340-a34b-e8917854ef18,"Sreedhareeyam Ayurvedic Eye Clinics & Panchakarma Centre, Raipur",clinic,Raipur,Chhattisgarh,private,false,null,null,primary,0,false,Raipur,Chhattisgarh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia
7ba0c6f5-e026-4ad5-a037-743fb836fbb7,Mithra Multi speciality Hospital,hospital,Bangalore,Karnataka,private,false,null,null,tertiary,0,false,Bangalore,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
07118032-bb1d-4eea-93a2-03104963dbbd,Sanjay Hospital,hospital,Kheda,Gujarat,private,false,null,2,tertiary,0,false,Kheda,Gujarat,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|infant_young_child_feeding|cancer_screening
1ff7f66f-24a7-4afc-8cf1-b58e18cef3c6,Therapy Aura Rehab Centre,clinic,Coimbatore,Tamil Nadu,private,false,null,null,tertiary,0,false,Coimbatore,Tamil Nadu,ncd_rising,cancer_screening|ncd_hypertension|ncd_hypertension|infant_young_child_feeding|ncd_diabetes
5a1532df-d69b-423a-9654-cac5d5e5b087,Priydeep Eye Hospital,hospital,Bharuch,Gujarat,private,false,null,null,secondary,0,false,Bharuch,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|family_planning_unmet|child_immunization|cancer_screening|infant_young_child_feeding
5e0abc2b-1c8a-4399-b15a-45d09153412a,Prakash Pathology & Radiology,clinic,Varanasi,Uttar Pradesh,private,false,null,5,tertiary,0,false,Varanasi,Uttar Pradesh,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|child_immunization|infant_young_child_feeding|cancer_screening|ncd_hypertension
eed458eb-61bb-4182-bb59-1cb786218c27,Elite Dental Care,dentist,Shillong,Meghalaya,private,false,null,null,secondary,0,false,East Khasi Hills,Meghalaya,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|cancer_screening|child_malnutrition|antenatal_care
8ce5664b-c1b5-4f9e-8120-167986ed9f50,Test Tube Baby Centre in Bathinda,hospital,Bathinda,Punjab,private,false,null,null,tertiary,1,true,Bathinda,Punjab,child_health_nutrition_hotspot+ncd_rising,child_immunization|family_planning_unmet|cancer_screening|child_illness_care|ncd_hypertension
a8af4a45-b3eb-4b76-8413-05464480deb6,Calicut Unani Hospital & Research Centre,hospital,Calicut,Kerala,private,false,null,null,primary,0,false,Kozhikode,Kerala,ncd_rising,family_planning_unmet|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
8cb8ef38-0dcb-4dac-8a85-9cedadf162c9,Ayub Ansari Nursing Home,hospital,Kolkata,West Bengal,private,false,null,null,secondary,0,false,Kolkata,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
feb37f7c-2d2e-4ffe-9934-aff7b12c94a6,Angel Skin Hair Laser Clinic,clinic,Ahmedabad,Gujarat,private,false,null,null,secondary,1,true,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
5dbb1e61-b674-49c3-88a2-5d45fa023c46,Shiva Hospital and Trauma Centre,hospital,Deoghar,Jharkhand,null,false,null,null,tertiary,0,false,Deoghar,Jharkhand,child_health_nutrition_hotspot,child_immunization|child_malnutrition|family_planning_unmet|cancer_screening|female_education
382c8c91-53c9-494e-8671-98f7b16ced9d,The Dental Studio,clinic,Mumbai,Maharashtra,private,false,null,null,tertiary,0,false,Mumbai Suburban,Maharashtra,ncd_rising,child_malnutrition|cancer_screening|family_planning_unmet|ncd_diabetes|ncd_diabetes
031aa7fc-a91c-4fbf-8e1d-2df21788242d,Baroda Pet Clinic,hospital,Vadodara,Gujarat,private,false,null,null,secondary,0,false,Vadodara,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|family_planning_unmet|cancer_screening|child_immunization|infant_young_child_feeding
3220dfad-7091-48ae-aacc-42943db663ba,Hp Orthocare Hospital,hospital,Jalandhar,Punjab,private,false,null,null,tertiary,0,false,Jalandhar,Punjab,ncd_rising,cancer_screening|ncd_hypertension|ncd_hypertension|infant_young_child_feeding|ncd_diabetes
2ae5342b-8183-48f0-a9dd-faf136e863ec,"K.M Hospitals, Kilpauk",hospital,Chennai,Tamil Nadu,private,false,null,null,tertiary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
dda3e7e4-0be7-4aff-be1a-0b7125edade9,Goa Medical College,hospital,Bambolim,Goa,government_public,true,1454,null,tertiary,0,false,North Goa,Goa,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|child_malnutrition|ncd_diabetes|ncd_diabetes
3a0d8a4d-6a25-4ba6-8bd3-e9bb40e4335b,Vita Diagnostics,clinic,Ernakulam,Kerala,private,false,null,null,primary,0,false,Ernakulam,Kerala,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|child_immunization
52138797-231e-4bc3-a385-fa0ab5aab46b,Dr. Khemka Dental Clinic,clinic,Raipur,Chhattisgarh,private,false,null,3,tertiary,0,false,Raipur,Chhattisgarh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia
36556485-61f1-44a2-9d39-361a5cd6925d,"Shri Mahavir Hospital Ambikapur, Chhattisgarh",hospital,Ambikapur,Chhattisgarh,private,false,70,null,tertiary,0,false,Surguja,Chhattisgarh,mixed_need_profile,family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension
dbccaebe-1780-43de-8a84-85413ebc99b8,"Highway Hospital Suoer Specialty Centre, Thane",hospital,Thane West,Maharashtra,private,false,30,null,tertiary,0,false,Thane,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|family_planning_unmet|cancer_screening|infant_young_child_feeding
b18b34ff-495c-4f5d-9acf-6a3fc81a040e,MGM Sevenhills Hospital,hospital,Visakhapatnam,Andhra Pradesh,private,false,null,null,tertiary,0,false,Visakhapatnam,Andhra Pradesh,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|family_planning_unmet|infant_young_child_feeding|ncd_diabetes
114d5265-b79c-4c8a-a2ab-4e2aa9562139,Savitri Hospital Deoria,hospital,Deoria,Uttar Pradesh,private,false,null,4,secondary,0,false,Deoria,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|family_planning_unmet|infant_young_child_feeding|cancer_screening
c845ffc2-f1bc-4727-992e-aecf7d46321e,Asha Jyothi Rehabilitation Centre,clinic,Malkaram,Telangana,private,false,null,null,secondary,1,true,Ranga Reddy,Telangana,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension
4918bfa2-baa3-44a5-8fcd-f6137fe5e639,TSC Hospital,hospital,Trivandrum,Kerala,private,false,null,21,tertiary,0,false,Thiruvananthapuram,Kerala,ncd_rising,family_planning_unmet|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
44932e8d-8f48-4053-8d53-250351928df7,Agrawal Hospital and Research Institute,hospital,Gwalior,Madhya Pradesh,private,false,25,null,tertiary,1,true,Gwalior,Madhya Pradesh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|cancer_screening|infant_young_child_feeding|child_malnutrition
bcaaf7cd-9cfb-4c68-8a85-986c1926a001,Citi Hospital,clinic,Bhopal,Madhya Pradesh,private,false,200,2,tertiary,2,true,Ujjain,Madhya Pradesh,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|female_education|anaemia
a8af8af8-c3c7-4784-9b7b-39f7d370d95e,Calcutta Poly Clinic,clinic,Meerut,Uttar Pradesh,private,false,null,null,secondary,0,false,Meerut,Uttar Pradesh,ncd_rising+child_health_nutrition_hotspot,infant_young_child_feeding|cancer_screening|anaemia|child_immunization|child_malnutrition
a1939249-a59f-4147-aaf2-81a8a99c120a,Karunya Medical Centre,clinic,Chengannur,Alappuzha,private,false,null,null,secondary,0,false,Alappuzha,Kerala,ncd_rising+child_health_nutrition_hotspot,child_immunization|family_planning_unmet|cancer_screening|ncd_diabetes|ncd_hypertension
f3beface-15a0-4f79-b144-aa86ed942c5d,North Star Hospital & Joint Replacement Centre,hospital,Kanpur,Uttar Pradesh,null,false,null,23,tertiary,0,false,Kanpur Nagar,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|infant_young_child_feeding|cancer_screening|child_illness_care
52e0e824-eefb-4c01-874c-773207311b5f,Foxx Dental Clinic Ludhiana – Best Dentist in Punjab,clinic,Ludhiana,Punjab,private,false,null,null,secondary,0,false,Ludhiana,Punjab,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_hypertension
93b3579b-c531-4e87-b51a-ff6991775303,Dr Shivgunde's Dental Clinic Solapur,clinic,Solapur,Maharashtra,private,false,null,3,tertiary,0,false,Solapur,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|child_immunization|cancer_screening|ncd_hypertension|infant_young_child_feeding
b5c37196-21b8-461f-aa17-23e1dfaa7ca4,Saanvika Skin & Chest Clinic,clinic,Puducherry,Puducherry,private,false,null,1,secondary,1,true,Puducherry,Puducherry,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
fa7b82b3-ecf2-49f4-a8cd-e0f283b7fb9a,Rajendra IVF,clinic,Calicut,Kerala,private,false,null,null,secondary,2,true,Kozhikode,Kerala,ncd_rising,family_planning_unmet|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
2f740941-2eba-4beb-a5a1-968f84f1c07c,Chauhan's Dental Care,dentist,Pune,Maharashtra,private,false,null,3,tertiary,0,false,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
6bffa8f4-d181-4e52-991d-53482e8e4424,Mahajan Hospital,hospital,Pune,Maharashtra,null,false,null,1,tertiary,1,true,Nagpur,Maharashtra,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
eb7be388-31f7-4dd6-8c21-bafc007b9e7c,Lifetree Hospital,hospital,Hinjewadi,Maharashtra,private,false,null,null,secondary,0,false,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
001f21d5-3cb9-4ae5-b05c-46bc85fed8c3,Kirloskar Hospital,hospital,Hyderabad,Telangana,private,false,null,5,tertiary,4,true,Hyderabad,Telangana,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension
667c4360-49ec-4fb7-afd5-9d46030a0d0c,Avikam Dental Care,clinic,Lucknow,Uttar Pradesh,private,false,null,null,secondary,1,true,Lucknow,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|cancer_screening|infant_young_child_feeding|anaemia
2fea1412-1684-4cca-bd9c-0b2e8c5f9e78,Teddy Teeth. First Exclusive Dental Clinic for Kids and Teens,clinic,Vadodara,Gujarat,private,false,null,null,secondary,0,false,Vadodara,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|family_planning_unmet|cancer_screening|child_immunization|infant_young_child_feeding
ffd0363c-d7c8-4e17-9a67-feabe3bbbdbb,"Owaisi Hospital And Research Center, Hyderabad",hospital,Hyderabad,Telangana,private,false,null,null,tertiary,0,false,Hyderabad,Telangana,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension
0c134455-d20d-44c0-a068-d7b110f8d06c,Medilife Superspeciality Hospital,hospital,Dehradun,Uttarakhand,private,false,null,null,tertiary,0,false,Dehradun,Uttarakhand,child_health_nutrition_hotspot+ncd_rising,child_immunization|infant_young_child_feeding|cancer_screening|ncd_hypertension|anaemia
3fbf25f6-59a0-4ce3-aac7-036831d597bd,Anand Dental Clinic,clinic,Ahmedabad,Gujarat,private,false,null,2,tertiary,0,false,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
8681c9f6-80cb-4c99-b1ee-b0f36415a3cc,Jain Medical Center,hospital,Moodbidri,Karnataka,private,false,10,null,secondary,0,false,Dakshina Kannada,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|child_immunization
3bfba808-c13b-43be-94cd-c8cbbc622022,Kapadia Hospital (Goregaon),hospital,Mumbai,Maharashtra,private,false,35,null,tertiary,1,true,Mumbai,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes|ncd_diabetes
ad4b5e23-b438-4572-b4bc-8cae98985b9d,Dr. Sabadra's Advanced Dentistry Center,clinic,Mumbai,Maharashtra,private,false,null,null,tertiary,0,false,Mumbai,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes|ncd_diabetes
982c039b-1dce-4ea7-8d1b-fe06296c33f9,Dr. J’S Dental Clinic (Gurgaon),clinic,Gurugram,Haryana,private,false,null,1,tertiary,0,false,Gurgaon,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
4a832634-d821-4a08-80bf-b000ec0cc1aa,Kottakkal Unani Hospital & Hijama Centre,hospital,Kottakkal,Kerala,private,false,null,null,tertiary,0,false,Malappuram,Kerala,ncd_rising+child_health_nutrition_hotspot,family_planning_unmet|child_immunization|child_malnutrition|cancer_screening|ncd_diabetes
925223e2-ae6d-4f07-9a92-5dd5c7515c02,New Korba Hospital,hospital,Korba,Chhattisgarh,private,false,104,null,tertiary,0,false,Korba,Chhattisgarh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
09408b41-4573-4e9c-b383-38021b05c3fd,Dr. Goyal's Bone & Joint Centre,clinic,New Delhi,Delhi,private,false,null,1,tertiary,0,false,West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|ncd_hypertension|infant_young_child_feeding|anaemia
01b30c18-491f-4524-946d-0401badfe81b,Kore Accident Clinic,clinic,Latur,Maharashtra,private,false,null,null,secondary,0,false,Latur,Maharashtra,child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|infant_young_child_feeding|anaemia
367123bb-dd54-435c-97d3-a0eecc6fdeb9,Samaritan Hospital,hospital,Changanacherry,Kerala,null,false,250,14,tertiary,0,false,Kottayam,Kerala,ncd_rising,family_planning_unmet|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
498eb099-320f-4b04-8fc9-a7c2168fa28a,"Ayukalp Ayurvedic Centre, Ahmedabad",clinic,Ahmedabad,Gujarat,private,false,null,6,primary,0,false,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
0a3b9eee-9a13-4d14-a754-bbae9a284fba,Velan'S Dental Park,clinic,Walajapet,Tamil Nadu,private,false,null,null,secondary,0,false,null,null,null,
109ae2c1-c800-464e-ac8c-81be848bfc67,Saritha Dental Clinic – AS Rao Nagar,clinic,Secunderabad,Telangana,private,false,null,null,tertiary,0,false,Medchal-Malkajgiri,Telangana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|child_malnutrition|infant_young_child_feeding|ncd_hypertension
0f9ad219-ba96-4e93-a1ba-d240bbb7a3c8,TC Eye Centre,clinic,Lucknow,Uttar Pradesh,private,false,null,5,tertiary,1,true,Lucknow,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|cancer_screening|infant_young_child_feeding|anaemia
08cb2ccd-97a5-4ff2-89ed-0b4e1b55dc36,VRINDAVAN HOSPITAL,hospital,Thane,Maharashtra,null,false,35,11,tertiary,5,true,Thane,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|family_planning_unmet|cancer_screening|infant_young_child_feeding
4c1308fc-73a1-40f2-b878-58570343a3c4,Sai Deepa Hospitals,hospital,Hyderabad,Telangana,private,false,null,10,tertiary,0,false,Ranga Reddy,Telangana,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension
371f6846-7594-4db0-8749-4d2dc3ec8d83,Smilestones Child Development Centre,clinic,Chennai,Tamil Nadu,trust_charitable,false,null,null,secondary,1,true,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
af39dce3-c102-4c20-8158-40a3de0bfc55,Shelar Hospital And Icu,hospital,Kalamboli,Navi Mumbai,private,false,50,1,tertiary,0,false,Raigarh,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|anaemia
59bbdf19-8d49-4651-819d-cc3c0cbb078d,Dr. Bhatia's Chandra IVF,clinic,Lucknow,Uttar Pradesh,private,false,null,null,secondary,1,true,Lucknow,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|cancer_screening|infant_young_child_feeding|anaemia
251ab2f9-4d16-4c7b-9080-9ffe02697c3a,Shrimant Fatehsinhrao Gaekwad General Hospital,hospital,Bayad,Gujarat,private,false,null,null,tertiary,0,false,Aravali,Gujarat,child_health_nutrition_hotspot,child_malnutrition|child_immunization|infant_young_child_feeding|cancer_screening|anaemia
8934cb45-03e3-4ab9-a049-540305fad523,Shri Ram Hospital,hospital,Panchkula,Haryana,private,false,null,null,tertiary,5,true,Kurukshetra,Haryana,ncd_rising+child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|ncd_hypertension|ncd_hypertension
ac1fdfb4-f5d3-4b43-b6ba-fbe6e2fbd09d,Meraki Dental Studio - Best Dentist In Delhi India,dentist,New Delhi,Delhi,private,false,null,null,tertiary,0,false,South East,NCT of Delhi,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|adult_overnutrition_obesity|anaemia
6cee5c1f-8076-47a3-b15d-a3221acb5d45,R S Hospital Ajmer,hospital,Ajmer,Rajasthan,null,false,30,14,tertiary,1,true,Ajmer,Rajasthan,child_health_nutrition_hotspot,family_planning_unmet|infant_young_child_feeding|cancer_screening|child_malnutrition|anaemia
42219741-0a9d-459e-99a8-9956336bb94e,ORA CBCT & SCANHUB,dentist,Jaipur,Rajasthan,private,false,null,null,secondary,1,true,Jaipur,Rajasthan,child_health_nutrition_hotspot,cancer_screening|infant_young_child_feeding|anaemia|child_immunization|micronutrient_fortification
82b9d649-e588-43fe-abcb-cbe36fb20188,Ahuja Dental Care,clinic,Ludhiana,Punjab,private,false,null,2,secondary,0,false,Ludhiana,Punjab,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_hypertension
67e9fca2-c996-4e7a-9af3-8a139a05479a,R Yadav Surgical and Rekha Eye Hospital,hospital,Rewari,Haryana,private,false,null,1,tertiary,0,false,Rewari,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension|anaemia
b4b3e11d-c570-4358-942f-374e3e5a8ca8,Parackattu Hospital,hospital,Quilon,Kerala,private,false,null,null,tertiary,0,false,Kollam,Kerala,ncd_rising,family_planning_unmet|cancer_screening|child_malnutrition|ncd_diabetes|ncd_diabetes
3de21fad-04fa-4954-b3b3-a4a4ef86432b,Baghels Dental World,dentist,Mumbai,Maharashtra,private,false,null,1,primary,0,false,Mumbai Suburban,Maharashtra,ncd_rising,child_malnutrition|cancer_screening|family_planning_unmet|ncd_diabetes|ncd_diabetes
07a18e5e-ea79-4d1a-9e58-bd2c545ea192,Atharv Women's Superspeciality Hospital (DrSiddharth Shah),hospital,Vadodara,Gujarat,private,false,null,null,secondary,0,false,Vadodara,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|family_planning_unmet|cancer_screening|child_immunization|infant_young_child_feeding
b96b3ac5-f4a0-4f4f-acc2-296ffefe9d93,"M/S Tarakeswar Appollo Multispeciality Hospital - Singti, Howrah, West Bengal",hospital,Tarakeswar,West Bengal,private,false,null,null,primary,0,false,Hugli,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|adult_overnutrition_obesity
46e3820a-fdcb-474b-94bf-0fb734c973d6,Apex Pathology Lab,hospital,Korba,Chhattisgarh,private,false,null,null,secondary,0,false,Korba,Chhattisgarh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
